id,sku,name,short_description,image,price,product_link,list_price,price_usd,discount,discount_rate,review_count,order_count,inventory_status,is_visible,stock_item_qty,stock_item_max_sale_qty,product_name,brand_id,brand_name
262731552,4138933557978,"Giường xếp gấp gọn di động SUMIKA 386, khung thép, có bánh xe","Với thiết kế giường đơn gấp gọn SUMIKA 386 phù hợp với những không gian nhỏ hẹp như căn hộ, chung cư, văn phòng,… chiếc giường kiểu dáng gấp gọn thông minh SUMIKA không chỉ đem đến sự thuận tiện khi b...",https://salt.tikicdn.com/cache/280x280/ts/product/83/a8/6b/956ee960ef88d022d4ea4f29f5975418.jpg,1509000,,1509000,,0,0,0,,available,,1000,1000,,51302,Sumika
203757099,4278396651296,Ổ Cắm Điện Du Lịch Quốc Tế Đa Năng Tích Hợp 3 Cổng USB-A 1 Cổng USB C. Chất Liệu Nhựa PC Chống Cháy Phù Hợp Với Hơn 150 Nước. Hàng Chính Hãng Tamayoko,MÔ TẢ SẢN PHẨM Ổ Cắm Điện Du Lịch Quốc Tế Đa Năng Tamayoko - Trợ thủ không thể thiếu của bạnTích hợp 3 cổng USB-A và 1 cổng USB type C công suất 15W cho phép sạc nhanh nhiều thiết bị cùng lúcC...,https://salt.tikicdn.com/cache/280x280/ts/product/a7/72/6a/23a78706cf8229b5eb38ce1ba4db31ba.png,281000,,500000,,219000,44,65,,available,,1000,1000,,4244853,Tamayoko
73124602,7494611465205,Bình Giữ Nhiệt Bằng Thép Không Gỉ Lock&Lock Vacuum Bottle LHC6180SLV (800ML),Đặc điểm nổi bậtBình Giữ Nhiệt Thép Không Gỉ Vacuum Bottle Lock&Lock LHC6180FU (800ml) thiết kế xách tay dễ dàng cho việc mang theo. Màu sắc nổi bật mang đển cảm giác trẻ trung khi sử dụng.Bình...,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/66/3d/43/a79f866f7ed71bcf4799085f9ffe6995.jpg,332000,,677000,,345000,51,6953,,available,,1000,1000,,48077,LocknLock
83412126,2186358773080,Bình Giữ Nhiệt Lock&Lock Energetic One-Touch Tumbler LHC3249 - 550ML,"Đặc điểm nổi bậtBình Giữ Nhiệt Lock&Lock Energetic One-Touch Tumbler LHC3249 - 550ML với thiết kế nắp mở một chạm dễ dàng, chỉ cần đẩy nhẹ sang trái để mở khóa đồng thời mở nắp.Miệng cốc rộng d...",https://salt.tikicdn.com/cache/280x280/ts/product/e1/8c/3c/9f3524fd1f998f292ec40da6647a7e80.jpg,272000,,528000,,256000,48,3473,,available,,1000,1000,,48077,LocknLock
53789448,6888275518789,"Bộ cây lau nhà tự vắt thông minh, chổi lau nhà 360 độ, lau sạch khô nhanh - Parroti Pro PR01",   BẠN MUỐN MUA THÊM SẢN PHẨM KHÁC CỦA PARROTI Bộ lau nhà ProMax - Size LớnThùng rác Parroti BinCọ bồn cầu Parroti Silicon Bộ cây lau nhà thông minh tự vắt Parr...,https://salt.tikicdn.com/cache/280x280/ts/product/36/82/31/40994bfa1587bda48fc83ffa0bae5a6d.png,439000,,799000,,360000,45,3795,,available,,1000,1000,,746615,Parroti
99868980,5466758134944,Bình Giữ Nhiệt Locknlock Bucket Tumbler LHC4269 540ml,"Đặc điểm nổi bậtBình Giữ Nhiệt Locknlock Bucket Tumbler LHC4269 có tay cầm chắc chắn thuận tiện mang đi.Nắp bình và lưới lọc được thiết kế có thể tháo rời, giúp dễ dàng vệ sinh.Nắp cũng được trang...",https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/02/c8/60/6091f8204ac012737135c39001b0dab4.jpg,267000,,473000,,206000,44,2238,,available,,1000,1000,,48077,LocknLock
84566545,3448170956202,Ổ cắm điện đa năng kết hợp ổ cắm USB Nakagami chất lượng cao công nghệ Nhật Bản - Màu ngẫu nhiên,Ổ cắm đa năng USB Nakagami công nghệ Nhật Bản. Sản phẩm ổ cắm điện Nakagami có thiết kế kiểu dáng nhỏ gọn có thể sử dụng đa năng cho nhiều vị trí trong gia đình bạn. Thiết kế bao gồm 2 lỗ cắm USB và ...,https://salt.tikicdn.com/cache/280x280/ts/product/5d/44/7a/df37b4d47bc5d72e0ca6e47f506fb0c8.jpg,159000,,159000,,0,0,1021,,available,,1000,1000,,290071,Nakagami
33067171,4872857223507,Áo mưa dây kéo vải dù tổ ong chống thấm ( nhiều màu),"Áo mưa dây kéo vải dù tổ ong chống thấm nhiều màu,chất vải dù siêu nhẹ ,thích hợp cho cả nam và nữ.Kiểu dáng nhỏ gọn, màu sắc tươi sáng, gọn nhẹ, dễ dàng gấp gọn bảo quản.Thiết kế to, rộng mà không nặ...",https://salt.tikicdn.com/cache/280x280/ts/product/19/72/1e/acdee09fbf0bbb0c2a21fcf0b4d34a48.jpeg,99750,,105000,,5250,5,498,,available,,1000,1000,,111461,OEM
58804363,7785294673323,Dụng cụ băm rau củ quả Lock&Lock Quick Chopper,"Lực băm nghiền mạnh nhờ hoạt động bằng phương pháp xoay và ba lưỡi dao bằng thép không gỉ.Nếu bạn kéo thanh kéo nhiều lần, ba lưỡi dao sẽ quay nhanh và băm đều rau củ.Lưỡi dao bằng thép không gỉ k...",https://salt.tikicdn.com/cache/280x280/ts/product/59/a2/fb/1d39343a464cfb7df28929aab83610e1.jpg,117000,,216000,,99000,46,2823,,available,,1000,1000,,48077,LocknLock
169848307,5925025693801,"Kệ Wifi Treo Tường 2 Tầng Không Cần Khoan Để Đầu Thu Kỹ Thuật Số, Remote, Điện Thoại - IG407",Sản phẩm Kệ Treo Tường Định Tuyến Wifi - IG407 IGA là một món hàng nội thất trang trí nhỏ gọn tiện lợi dành cho phòng khách nhà bạn.Kệ gỗ wifi treo tường chứa thiết bị phát sóng wifi sẽ tô ...,https://salt.tikicdn.com/cache/280x280/ts/product/c0/20/26/d18b12c8541c13c0a059761cd6a3159d.png,60000,,60000,,0,0,423,,available,,1000,1000,,523789,IGA
71890908,5955369732589,Bộ lau nhà xoay 360 độ Sunhouse KS-CL330S,Thùng giặt bằng nhựa chắc chắnBộ lau nhà xoay 360 độ SUNHOUSE KS-CL330S được thiết kế tiện dụng với thùng vắt làm bằng nhựa tổng hợp với 2 màu sắc bắt mắt là xanh lá cây và màu tím. Kích thước phù hợ...,https://salt.tikicdn.com/cache/280x280/ts/product/76/9d/74/dbeb4e29556d9efeaf86e2b2e54db741.png,275000,,406000,,131000,32,634,,available,,1000,1000,,41048,Sunhouse
92453371,3250524762385,"Áo Mưa Cánh Dơi Có Kiếng Đèn, Áo Mưa Kiếng Đèn Vải Dù Loại Siêu Dày, Hàng Việt Nam, Khổ To Rộng, Chống Thấm Hiệu Quả, Phù Hợp Nam Và Nữ, Có Túi Đựng, Có Lựa Chọn Màu Sắc","- Áo mưa có kiểu dáng hết khổ to rộng, được thiết kế thêm túi đựng nên dễ dàng gấp gọn bảo quản.                                         - Mặt trước có bóng kính trong suốt cho đèn xe, tiện dụng k...",https://salt.tikicdn.com/cache/280x280/ts/product/6e/bf/29/4e5954d0216947c395acdf70ff6555c6.png,123500,,130000,,6500,5,190,,available,,1000,1000,,837855,XUDI
54484578,3821461114290,Đèn Bàn Học LED USB Di Động Cao Cấp Có Thể Gập Hai Chỗ – 03 Chế Độ Ánh Sáng Vàng Bảo Vệ Mắt Chống Cận eLights,"MÔ TẢ SẢN PHẨM*LƯU Ý !!!: Sản phẩm có 03 phiên bản: Đèn không tích điện: cần phải cắm vào nguồn điện như: ổ điện, máy tính, sạc dự phòng mới có thể sử dụng đượcĐèn tích điện: tích hợp pin lithium...",https://salt.tikicdn.com/cache/280x280/ts/product/a6/32/52/ce064eeb6458c9ddd1833143e4184279.jpg,178000,,259000,,81000,31,2105,,available,,1000,1000,,835483,eLights
53583472,4451468802389,"Bộ Hộp Cơm Giữ Nhiệt Lock&Lock Easy Carry 2L LHC8039 Có Túi (1 Hộp 720ml, 2 Hộp 420ml Kèm 1 Bộ Muỗng Và Nĩa)","Bộ Hộp Cơm Giữ Nhiệt Lock&Lock Easy Carry 2L LHC8039 Có Túi (1 Hộp 720ml, 2 Hộp 420ml Kèm 1 Bộ Muỗng Và Nĩa) được làm bằng chất liệu thép không gỉ cao cấp, không những bền chắc mà còn mang lại hi...",https://salt.tikicdn.com/cache/280x280/ts/product/60/6c/1b/4c401b4561004f280363f3920023bad8.jpg,857000,,1667000,,810000,49,2653,,available,,1000,1000,,48077,LocknLock
94778000,9100607091971,"Ô Dù che nắng, che mưa, có nút bấm 2 chiều, hàng chất lượng, dễ thương, thiết kế sang trọng và bền bỉ, ô dù có lựa chọn màu sắc, ","Ô dù được sản xuất trên công nghệ Nhật BảnĐộ mở rộng tới 120cm với 10 nan ô nan ô dày, thép dẻo chịu lực tốt hạn chế gập gẫy sản phẩmKhung, cán chắc chắn, bền đẹp không gỉNút bấm đóng mở tự động thời ...",https://salt.tikicdn.com/cache/280x280/ts/product/32/6f/07/c103a9c3d14b788558d8b81fbc2468bf.jpg,186200,,196000,,9800,5,257,,available,,1000,1000,,837855,XUDI
56941523,4192161694351,Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml,"Ly nhựa 2 lớp LocknLock kèm ống hút HAP507 750ml hai lớp cách nhiệt tốt, ngăn chặn sự ảnh hưởng từ nhiệt độ bên ngoài. Bề mặt ly ít bị đọng nước dù bạn dùng ly để đựng nước đá.Miệng ly rộng giúp bạn ...",https://salt.tikicdn.com/cache/280x280/ts/product/21/d7/bc/b80fd5aa548700350c3e039f61c13d4d.jpg,112000,,217000,,105000,48,1868,,available,,1000,1000,,48077,LocknLock
99994000,9415199298102,Bình giữ nhiệt có ống hút Lock&Lock Bucket Tumbler with Straw LHC4268 540ml,Đặc điểm nổi bậtBình giữ nhiệt có ống hút Lock&Lock Bucket Tumbler with Straw LHC4268 thiết kế tay cầm chắc chắn giúp bạn thuận tiện mang theo mọi lúc mọi nơi.Thân bình có cấu tạo 2 lớp và tất ...,https://salt.tikicdn.com/cache/280x280/ts/product/69/29/fb/ac4c518f08ad59d463d3104c372ea10e.jpg,267000,,473000,,206000,44,1418,,available,,1000,1000,,48077,LocknLock
17423771,1693054414764,"5 Viên Pin CR2032 3V Panasonic Lithium thay pin Smartkey , Cmos , Pin thay Airtag - Hàng chính hãng",Hàng năm có khoảng 600 triệu viên pin bị vứt bỏ. Số lượng pin này xếp dài ra sẽ tương đương quãng đường từ Anh sang Úc!Pin có nhiều loại với nhiều kích thước khác nhau: Có viên pin có kích thước chỉ n...,https://salt.tikicdn.com/cache/280x280/ts/product/a1/1f/95/d1b7de1071d058a44fa1dc956487d167.png,75000,,75000,,0,0,9,,available,,1000,1000,,18804,Panasonic
73125530,4485355058795,Hộp cơm thủy tinh kèm muỗng đũa LocknLock LLG991CL 930ml,"Hộp cơm thủy tinh kèm muỗng đũa LocknLock LLG991CL 930ml thiết kế vách ngăn giúp thực phẩm không bị trộn lẫn khi bỏ vào chung một hộp.Borosilicate là thủy tinh chịu nhiệt (lên tới 120 độ C), an toàn...",https://salt.tikicdn.com/cache/280x280/ts/product/4d/5d/ee/bbe447ab4330f401117ba9ee7112291a.jpg,186000,,362000,,176000,49,1324,,available,,1000,1000,,48077,LocknLock
11488920,6235877269401,Bình Giữ Nhiệt Lock&Lock RigaTumbler (897ml),"Đặc điểm nổi bậtBình Giữ Nhiệt Lock&Lock RigaTumbler LHC4160GRN có tiết kế nhẹ, đẹp, cá tính, giữ nhiệt tốt, bền, thích hợp sử dụng như bình nước dành cho hoạt động ngoài trời! có thể mang theo ...",https://salt.tikicdn.com/cache/280x280/ts/product/b7/81/0c/867c0e7a02dd70293a0b6affdc0000a9.jpg,368000,,715000,,347000,49,6076,,available,,1000,1000,,48077,LocknLock
104270135,4999472244737,Bình Giữ Nhiệt LocknLock Featherlight One-touch Tumbler LHC3257 500ml,Đặc điểm nổi bậtBình Giữ Nhiệt Lock&Lock Featherlight One-touch Tumbler LHC3257 có thiết kế mỏng nhẹ tạo cảm giác dễ dàng trong di chuyển và mang theo khắp nơi.Thân bình được thiết kế nhỏ gọn g...,https://salt.tikicdn.com/cache/280x280/ts/product/4f/ba/f7/da2d9d5951137d114b4bb5dcbb87ac87.jpg,266000,,517000,,251000,49,815,,available,,1000,1000,,48077,LocknLock
2119173,3784672643501,Cây Lau Nhà Dạng Xịt Nước Lock&Lock ETM472,"Đặc điểm nổi bậtCây Lau Nhà Dạng Xịt Nước Lock&Lock ETM472 thiết kế cây lau nhà dạn đứng với thiết kế tay cầm có cần gạt để điểu khiển việc phun nước, giúp dễ thao tác, tạo cảm giác thoải mái kh...",https://salt.tikicdn.com/cache/280x280/ts/product/fe/5a/40/3dc4cbe6744264d30d3f99ed254f0c07.jpg,293000,,539000,,246000,46,1073,,available,,1000,1000,,48077,LocknLock
186558014,6994053079370,Combo 10 Móc Dán Tường Treo Đồ Đa Năng Siêu Chịu Lực,"Combo 10 Móc Dán Tường Treo Đồ Đa Năng Siêu Chịu LựcMỗi miếng dán sử dụng keo cường lực, độ bám dính tốt, nhưng khách chỉ nên dán trên bề mặt tường mịn màng, không lồi lỗ để đảm bảo thời gian sử dụng...",https://salt.tikicdn.com/cache/280x280/ts/product/c3/54/68/aa177948cd7eecff22b870d4689bbff3.jpg,23000,,25000,,2000,8,377,,available,,1000,1000,,5706641,NAVIVU
184126392,5213383115598,"Bình giữ nhiệt 450ml kèm cốc đẹp lõi INOX 304 cao cấp giữ nhiệt tới 8 tiếng chống tràn có cốc uống, có thể dùng làm quà tặng độc đáo","1. THÔNG TIN SẢN PHẨM Bình giữ nhiệt 450ml có cốc- Chất liệu: Lõi inox 304 an toàn- Dùng để đựng trà,cafe,nước uống-Dung tích: 500ml-Trọng lượng: 230 gram-Kích thước: 15cm cao x 9 cm đường kính-Cấu t...",https://salt.tikicdn.com/cache/280x280/ts/product/19/61/b8/f2531ca0fca93c2a3e188ce421e32606.jpg,102000,,102000,,0,0,0,,available,,1000,1000,,111461,OEM
48045630,8111055666089,5 Viên Pin Smartkey - Cmos Panasonic CR2032 - Hàng Chính Hãng,Panasonic là thương hiệu nổi tiếng thế giới chuyên sản xuất các dòng pin gắn trong. Mang lại hiệu suất tuyệt vời cho thiết bị đồng thời bảo vệ môi trườngVới công nghệ NHẬT BẢN Pin CR2032 sẽ mang lại ...,https://salt.tikicdn.com/cache/280x280/ts/product/5a/56/f5/e3b92510e087e3a288facd63b36dfded.png,80000,,100000,,20000,20,724,,available,,1000,1000,,18804,Panasonic
92521124,7804360500613,Ủng Bọc Giày Đi Mưa Chống Nước Có Đế Chống Trơn Trượt Cao Cấp,"Ủng Bọc Giày Đi Mưa Chống Nước Có Đế Chống Trơn Trượt Cao CấpNhững cơn mưa bất chợt không báo trước luôn là nỗi lo đối với mỗi người khi mà áo mưa không thể che hết được toàn cơ thể, vẫn còn đôi chân...",https://salt.tikicdn.com/cache/280x280/ts/product/f6/23/ec/c11d7f10f34e4b1b08b8a98078c9f791.jpg,49000,,49000,,0,0,12,,available,,1000,1000,,111461,OEM
122692850,5498033650829,"Cây chà sàn thông minh cao cấp, chổi chà sàn đa năng 2 trong 1, cọ sàn và gạt nước – Parroti Easy ES02","Chổi cọ sàn vệ sinh Parroti Easy ES02 được thiết kế tinh tế, cây chổi làm bằng nhôm cao cấp, có thể điều chỉnh độ dài linh hoạt phù hợp không gian phòng tắm. Cộng với tính năng vừa chà vừa gạt nước t...",https://salt.tikicdn.com/cache/280x280/ts/product/3f/19/bc/d99839805877de6adfbadbf49d2b8c23.jpg,149000,,199000,,50000,25,836,,available,,1000,1000,,746615,Parroti
52574827,5484450002770,Ô (dù) tự động 2 chiều cao cấp DandiHome chống UV,"HƯỚNG DẪN SỬ DỤNG:Mở ô (dù) đơn giản chỉ với 1 nút bấm.Khi thu ô (dù), ngoài việc bấm nút để thu lại sau đó quý khách dùng tay ấn từ chóp ô để thu phần que ngắn lại như trước khi mở vào lần tới.Dù...",https://salt.tikicdn.com/cache/280x280/ts/product/e3/8b/a1/ec9bf2cc94aaf34f59ad586f2bafda1e.jpg,104500,,110000,,5500,5,1369,,available,,1000,1000,,277519,DandiHome
2119169,4204353763551,Bộ Cây Lau Nhà Lock&Lock Squeeze Flat Mop ETM471,"Đặc điểm nổi bậtBộ Cây Lau Nhà Lock&Lock Squeeze Flat Mop ETM471 thiết kế xô tứ giác thông minh, khe vắt vừa có thể vắt khô nước vừa loại các vết bẩn một cách dễ dàng.Thiết kế thùng chứa nước n...",https://salt.tikicdn.com/cache/280x280/ts/product/b6/91/71/54025594f02c08948c74a82cffb5e67f.jpg,490000,,979000,,489000,50,1210,,available,,1000,1000,,48077,LocknLock
107961500,3904766552668,Ly Nhựa 2 Lớp LocknLock Double Wall Cold Cup Cherry Blossom 750ml HAP509,Cấu trúc tường đôi: Ly Nhựa 2 Lớp LocknLock Double Wall Cold Cup Cherry Blossom 750ml HAP509 sử dụng vệ sinh hơn vì nước lạnh không bị ngưng tụ bên ngoài thành cốc.Miệng ly rộng: Dễ dàng vệ...,https://salt.tikicdn.com/cache/280x280/media/catalog/producttmp/f0/4b/fe/9701c09fb614fa990583de41a4fd95a6.jpg,129000,,217000,,88000,41,1034,,available,,1000,1000,,48077,LocknLock
892121,8567702194984,Pin Max 8 + 4 Viên Energizer E91 BP8+4 AA,"Pin Max 8 + 4 Viên Energizer E91 BP8+4 AA là sản phẩm có thể sử dụng cho các loại máy ảnh, điều khiển từ xa, đèn Pin, máy chơi game không dây, máy nghe nhạc MP3 và các thiết bị kỹ thuật số cá nhân kh...",https://salt.tikicdn.com/cache/280x280/ts/product/63/be/3b/dda65b3b6ce476ced03bd5fb68e76078.jpg,155000,,155000,,0,0,311,,available,,1000,1000,,19312,Energizer
187636657,1100971819699,"Keo Dán Giày Đa Năng Dán Mọi Loại Giày, Chống Thấm","Keo Dán Giày Đa Năng Dán Mọi Loại Giày, Chống ThấmĐẶC ĐIỂM NỔI BẬT- Đây là loại keo dán giày chuyên dụng rất dễ sử dụng, keo này dạng lỏng, sánh, nhanh khô, khi khô rất dai , độ đàn hồi rất tốt và bá...",https://salt.tikicdn.com/cache/280x280/ts/product/45/de/25/886472e4eee9c787da2a658134b197c7.jpg,41000,,45000,,4000,9,244,,available,,1000,1000,,5063093,Jodily StarHome
273624233,7688552459272,Bình giữ nhiệt LocknLock Metro Two Way LHC4272/LHC4274 - Hàng chính hãng,"Đặc điểm nổi bậtBình giữ nhiệt Lock&Lock LHC4274 có 2 loại nắp:Nắp đậy trên cùng: nắp được tích hợp cùng tay cầm. Nắp có gioăng silicon giúp vặn kín, khít và chống rò rỉ nước tối đa. Tay cầm b...",https://salt.tikicdn.com/cache/280x280/ts/product/3c/9d/13/db84e6be4bcaaacf33cd5adde0c97432.jpg,312000,,605000,,293000,48,318,,available,,1000,1000,,48077,LocknLock
71178441,7933299170181,"Áo Mưa Bít Dù Trơn, Áo Mưa Kín Người Vải Dù Siêu Dày 1M4, Chống Thấm Hiệu Quả, Phù Hợp Nam Và Nữ, Có Túi Đựng, Có Lựa Chọn Màu Sắc","Áo mưa là sản phẩm thông dụng, không thể thiếu khi mùa mưa đến, giúp bạn tránh những cơn mưa bất chợt, áo mưa được cắt may từ vải dù có độ bền cao hơn các loại vải khác.                              ...",https://salt.tikicdn.com/cache/280x280/ts/product/f1/37/b1/cc441ae23c9f735f572fa2ffa83c2b26.jpg,109250,,115000,,5750,5,235,,available,,1000,1000,,837855,XUDI
116819040,1580328299716,"Thước Dây 1,5m - YOGA QG, Thước Dây May Má, Đo Chiều Cao Cho Bé, Đo Kích Thước Ba Vòng","THƯỚC DÂYThước Dây May Đồ là một loại dụng cụ để đo chiều dài, khoảng cách. Đây có thể xem là dụng cụ đo điển hình nhất trong các loại thiết bị đo lường. Với kiểu dáng nhỏ gọn, dễ dàng mang đi theo b...",https://salt.tikicdn.com/cache/280x280/ts/product/ee/44/1c/7dd729fcedd90f8f449550d3872eaff5.jpg,5000,,9999,,4999,50,21,,available,,1000,1000,,5083311,YOGA QG
90531871,4758446326246,"Đèn Pixar, Đèn Bàn Học Chống Cận Thị, Đèn Đọc Sách, Đèn Làm Việc Bảo Vệ Mắt - Hàng Chính Hãng Moontronics","  Đèn bàn không chỉ là một dụng cụ cần thiết cho việc học tập, cũng như làm việc của bạn mà còn là một vật trang trí không thể thiếu cho căn phòng của bạn. Đèn bàn Moontronics là một sản phẩm cao ...",https://salt.tikicdn.com/cache/280x280/ts/product/f6/11/fb/308b897e52fb2260b93d4207cbd2c8ca.jpg,132050,,139000,,6950,5,1031,,available,,1000,1000,,4251381,Moontronics
173211404,7514928433043,"Ghế Xoay Văn Phòng Ngồi Làm Việc Công Thái Học Deli - Tay Gập Thông Minh, Có Ngả Lưng, Lưới Thoáng Khí, Chân Xoay Tiện Ích, Đệm Ghế Êm Aí - Phù Hợp Học Sinh, Văn Phòng, Game Thủ, Gaming - Hàng Chính Hãng - E4928 / E4929 / E4925 / E4926G",1.Thông tin sản phẩm:- Trọng lượng: 7.6kg - 9.1kg- Chất liệu: Phiên bản mới Chân ghế khung thép chắc chắn; Khung ghế nhựa  ABS; Thân ghế vải lưới siêu thoáng khí; Đệm ghế mút bọt biển êm ái- Màu sắ...,https://salt.tikicdn.com/cache/280x280/ts/product/83/54/e6/ba6bff153d0da252edb030ac83968aa1.jpg,1618200,,1618200,,0,0,659,,available,,1000,1000,,46703,Deli
3480627,9330774535233,Bộ Cây Lau Nhà Xoay Tay Compact Spin Mop Lock&Lock ETM466: Thùng Giặt + Cây + Bông Lau,"Đặc điểm nổi bậtBộ Cây Lau Nhà Xoay Tay Compact Spin Mop Lock&Lock ETM466: Thùng Giặt + Cây + Bông LauThùng chứa được làm bằng chất liệu nhựa PP cao cấp, chất lượng, có khả năng chịu được va đậ...",https://salt.tikicdn.com/cache/280x280/ts/product/45/23/7a/155a681f642637eae6b2e5cf917684d4.jpg,500000,,924000,,424000,46,1300,,available,,1000,1000,,48077,LocknLock
46202190,3178844847277,Combo nhiều túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester,"Túi lưới giặt đồ cho máy giặt bảo vệ quần áo chống biến dạng chất lượng tốt dây kéo lưới mịn Polyester nhằm bảo vệ quần áo được làm từ tơ lụa, ren, len, thổ cẩm, lông thú, gấm, cotton, … tránh bị móc ...",https://salt.tikicdn.com/cache/280x280/ts/product/5b/01/ce/22baf0809ad290bf78dec9867082ac44.JPG,55000,,58800,,3800,6,368,,available,,1000,1000,,111461,OEM
